Nose_x,Nose_y,Neck_x,Neck_y,RShoulder_x,RShoulder_y,RElbow_x,RElbow_y,RWrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,MidHip_x,MidHip_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,REye_x,REye_y,LEye_x,LEye_y,REar_x,REar_y,LEar_x,LEar_y,LBigToe_x,LBigToe_y,LSmallToe_x,LSmallToe_y,LHeel_x,LHeel_y,RBigToe_x,RBigToe_y,RSmallToe_x,RSmallToe_y,RHeel_x,RHeel_y,phase
0.428177,0.461528,0.43427,0.467011,0.411309,0.483302,0.392935,0.543238,0.386717,0.603219,0.455783,0.45322,0.489545,0.47785,0.489502,0.529636,0.457342,0.526983,0.444998,0.532435,0.435842,0.548747,0.484962,0.608688,0.47115,0.524155,0.506427,0.586876,0.569248,0.619714,0.423524,0.455986,0.43273,0.450533,0.415904,0.453258,0.43896,0.442278,0.576919,0.646938,0.581516,0.638698,0.575398,0.616977,0.498726,0.638767,0.491042,0.64147,0.492608,0.608691,left
0.469632,0.37683,0.47423,0.37148,0.454204,0.387764,0.437378,0.442401,0.437375,0.496868,0.497148,0.357751,0.527844,0.385111,0.523311,0.442418,0.497171,0.428661,0.483407,0.431515,0.477302,0.447869,0.52786,0.516098,0.509478,0.423217,0.537054,0.488698,0.592254,0.53228,0.463504,0.368726,0.472697,0.363284,0.457337,0.363279,0.481894,0.355,0.598433,0.556845,0.604549,0.545949,0.598415,0.529644,0.529402,0.543228,0.523229,0.540631,0.537092,0.518801,left
0.474224,0.360595,0.478804,0.363216,0.457299,0.374164,0.448164,0.428737,0.451201,0.486075,0.50027,0.352354,0.526314,0.387836,0.520214,0.426048,0.495677,0.428655,0.481899,0.428798,0.469551,0.439577,0.518664,0.513193,0.509428,0.426017,0.534005,0.491407,0.587698,0.532459,0.46963,0.355101,0.478787,0.352329,0.461958,0.349628,0.486499,0.338772,0.590719,0.554276,0.596876,0.546028,0.596856,0.535011,0.524776,0.540636,0.517168,0.543238,0.526304,0.513303,left
0.452745,0.365932,0.460401,0.371436,0.440427,0.38234,0.434328,0.442343,0.428148,0.496934,0.481801,0.360499,0.497192,0.401462,0.481826,0.426084,0.481838,0.450521,0.469557,0.455958,0.449661,0.444989,0.495687,0.515988,0.494103,0.445153,0.515582,0.499679,0.566191,0.535068,0.448113,0.357864,0.457309,0.355126,0.44201,0.352299,0.466524,0.34421,0.567713,0.554271,0.573868,0.548648,0.5754,0.535057,0.495678,0.537865,0.491016,0.537837,0.504823,0.521405,left
0.454273,0.322391,0.461915,0.32512,0.443486,0.333166,0.434347,0.393311,0.42512,0.447735,0.481803,0.322385,0.494136,0.37687,0.478804,0.417807,0.478776,0.379703,0.46653,0.379551,0.445066,0.404179,0.480275,0.485916,0.489528,0.382362,0.486422,0.450478,0.529401,0.496851,0.449682,0.31683,0.458817,0.3142,0.445048,0.311325,0.468034,0.308645,0.517092,0.516024,0.523229,0.515983,0.540136,0.496995,0.464947,0.505049,0.463441,0.496949,0.486509,0.491371,left
0.469588,0.245984,0.475686,0.243237,0.457293,0.237793,0.437427,0.275959,0.422005,0.322299,0.494117,0.248684,0.511027,0.297743,0.504878,0.338784,0.484945,0.297752,0.474168,0.29238,0.443548,0.333315,0.452726,0.434206,0.495692,0.303192,0.46497,0.349637,0.481802,0.442286,0.466537,0.237849,0.472678,0.237819,0.461926,0.226898,0.481876,0.229659,0.458881,0.453239,0.468019,0.455982,0.488007,0.450566,0.431257,0.453265,0.432757,0.447725,0.458822,0.445033,middle
0.488017,0.267811,0.497218,0.262386,0.478786,0.259561,0.454262,0.284101,0.431263,0.311438,0.515616,0.270436,0.53712,0.314167,0.535575,0.360498,0.500305,0.330535,0.49108,0.325007,0.461928,0.363183,0.4358,0.423212,0.510964,0.335986,0.480305,0.371482,0.463468,0.442387,0.484937,0.259585,0.494097,0.259595,0.480324,0.248652,0.503368,0.25133,0.443494,0.450464,0.451212,0.458727,0.466534,0.450472,0.418984,0.436883,0.41894,0.426012,0.437333,0.431441,right
0.500306,0.311373,0.509418,0.308641,0.489549,0.295076,0.463415,0.308682,0.441946,0.327811,0.526339,0.319597,0.543217,0.365991,0.537039,0.41775,0.503356,0.363222,0.494142,0.357739,0.461958,0.393324,0.420471,0.425939,0.512552,0.368757,0.483401,0.404232,0.448122,0.450472,0.498724,0.303254,0.506335,0.303286,0.495601,0.292344,0.515557,0.297834,0.431259,0.453222,0.43889,0.464192,0.440476,0.45053,0.405161,0.442343,0.405137,0.428711,0.418947,0.428797,right
0.521764,0.303322,0.527824,0.300503,0.507929,0.289571,0.483413,0.311381,0.461946,0.338625,0.54473,0.316809,0.558555,0.357767,0.547826,0.401405,0.520151,0.344191,0.509511,0.336017,0.486473,0.365998,0.408233,0.436862,0.527838,0.355107,0.503315,0.385136,0.480312,0.415069,0.5202,0.297728,0.526369,0.297875,0.515626,0.289535,0.535505,0.292421,0.471154,0.42056,0.474189,0.426067,0.475739,0.417763,0.397529,0.455982,0.395923,0.445125,0.405151,0.439607,right
0.55088,0.303255,0.552395,0.308733,0.535507,0.292392,0.514109,0.316929,0.506352,0.349677,0.56927,0.322419,0.570868,0.368657,0.560054,0.40688,0.543194,0.341509,0.53247,0.333296,0.497223,0.376824,0.454224,0.395922,0.552383,0.355056,0.534003,0.382326,0.497239,0.415045,0.549316,0.29506,0.556962,0.297879,0.544758,0.28695,0.564656,0.29784,0.48799,0.434177,0.492617,0.436958,0.494115,0.415043,0.441968,0.417752,0.438917,0.4042,0.451204,0.390574,right
0.46349,0.314098,0.460389,0.311474,0.445015,0.297808,0.420538,0.314207,0.409743,0.344195,0.477293,0.322411,0.486409,0.365928,0.486499,0.412295,0.44044,0.344115,0.429741,0.335988,0.409727,0.382404,0.362271,0.406942,0.451179,0.352274,0.458811,0.376817,0.422056,0.409638,0.461921,0.305911,0.469559,0.308713,0.457326,0.295055,0.474225,0.305983,0.417398,0.431423,0.420458,0.434149,0.415931,0.406907,0.362183,0.434226,0.356115,0.425936,0.356108,0.404132,right
0.405202,0.292286,0.402122,0.2869,0.385207,0.286875,0.363782,0.31138,0.353043,0.346879,0.420525,0.284144,0.434297,0.322319,0.437373,0.365948,0.397456,0.316798,0.385246,0.316802,0.382153,0.365938,0.343829,0.406862,0.406693,0.316941,0.422016,0.338624,0.391403,0.395915,0.40209,0.284211,0.409708,0.286817,0.395972,0.276021,0.414355,0.278671,0.399034,0.417831,0.400542,0.415069,0.383734,0.398723,0.34843,0.423244,0.342322,0.417782,0.337646,0.406862,right
0.414336,0.26774,0.409707,0.262279,0.391382,0.267841,0.372932,0.300609,0.371386,0.344103,0.423626,0.251437,0.445086,0.270462,0.463435,0.297758,0.405135,0.300589,0.39293,0.305943,0.409702,0.325044,0.397525,0.398679,0.414414,0.297846,0.431273,0.319668,0.428214,0.390543,0.409807,0.259665,0.415906,0.259603,0.403626,0.254232,0.420525,0.251367,0.441971,0.409563,0.44349,0.404153,0.42358,0.398697,0.412873,0.412314,0.40668,0.412417,0.392884,0.40414,middle
0.437348,0.308729,0.42973,0.311322,0.415865,0.316974,0.397433,0.352402,0.394437,0.395958,0.443544,0.297759,0.461962,0.31405,0.478809,0.341426,0.432737,0.355126,0.422094,0.360573,0.435894,0.387777,0.452676,0.436912,0.440423,0.346948,0.460339,0.385123,0.483401,0.425936,0.434306,0.303229,0.438899,0.300565,0.426664,0.297877,0.443482,0.292231,0.495618,0.434251,0.495682,0.426058,0.483369,0.431464,0.465009,0.450523,0.458841,0.455941,0.452713,0.439687,middle
0.466476,0.385105,0.458861,0.382396,0.445035,0.398751,0.432714,0.442283,0.428137,0.485939,0.474169,0.365978,0.495633,0.379505,0.509501,0.404138,0.472688,0.425981,0.465027,0.436838,0.487987,0.472341,0.507922,0.502441,0.481811,0.417736,0.503338,0.447859,0.527906,0.469676,0.461897,0.382301,0.468018,0.379637,0.45421,0.37961,0.469607,0.368645,0.535577,0.486005,0.540111,0.475138,0.527906,0.472402,0.517085,0.510544,0.510974,0.513353,0.510973,0.505017,left
0.477238,0.450654,0.477275,0.453212,0.461886,0.464183,0.448073,0.491498,0.445088,0.526884,0.492615,0.442273,0.515592,0.442381,0.52788,0.46696,0.492633,0.494199,0.484895,0.502378,0.506401,0.529577,0.524826,0.546014,0.500281,0.488647,0.518674,0.516008,0.532457,0.540588,0.472658,0.447866,0.480282,0.445148,0.466526,0.447721,0.48343,0.439634,0.535501,0.545985,0.535553,0.546002,0.530963,0.537803,0.53552,0.554167,0.5309,0.556943,0.526341,0.543338,left
0.495608,0.48326,0.50027,0.480583,0.483339,0.488654,0.469552,0.524184,0.468062,0.565149,0.517162,0.477762,0.534023,0.502352,0.53861,0.54329,0.520186,0.505068,0.507973,0.510505,0.50942,0.537923,0.54323,0.578785,0.530938,0.496938,0.543185,0.551368,0.584637,0.567788,0.491077,0.477806,0.497176,0.47247,0.487959,0.475066,0.504841,0.466966,0.592284,0.589593,0.593834,0.578766,0.589248,0.562436,0.552419,0.597905,0.546302,0.600622,0.549357,0.578765,left
0.526293,0.426072,0.524766,0.423169,0.507876,0.428731,0.495716,0.464235,0.495657,0.51047,0.54316,0.415004,0.563169,0.428784,0.563121,0.461441,0.532434,0.461473,0.521743,0.466875,0.530909,0.507845,0.553965,0.543256,0.541645,0.455986,0.550897,0.507721,0.578509,0.543341,0.52176,0.423195,0.52939,0.420606,0.517086,0.417785,0.532525,0.412336,0.581543,0.559673,0.587663,0.554114,0.581526,0.548765,0.557046,0.56507,0.552398,0.562437,0.56005,0.543298,left
0.524843,0.374153,0.52638,0.365985,0.509494,0.368634,0.495705,0.38504,0.49721,0.404148,0.544732,0.365997,0.563185,0.396015,0.550885,0.40699,0.530891,0.401441,0.520177,0.404115,0.518629,0.445132,0.526298,0.497001,0.538641,0.40137,0.540119,0.445166,0.555472,0.505014,0.521752,0.366001,0.529418,0.365988,0.517112,0.360608,0.534012,0.357838,0.547795,0.526825,0.555495,0.52154,0.558542,0.507889,0.520212,0.52416,0.517116,0.518702,0.530921,0.502409,middle
0.495632,0.36329,0.497239,0.366008,0.484958,0.363187,0.475743,0.387793,0.477233,0.401444,0.509476,0.371473,0.510999,0.406906,0.504863,0.415075,0.494122,0.412356,0.486463,0.409603,0.472627,0.447764,0.452748,0.485909,0.500238,0.417738,0.495696,0.461501,0.48949,0.496946,0.49408,0.357837,0.497261,0.360473,0.489564,0.352344,0.506346,0.357727,0.483435,0.507855,0.487964,0.510491,0.488002,0.496962,0.449639,0.494231,0.446616,0.488771,0.452724,0.488638,middle
0.458828,0.289636,0.457326,0.289528,0.443549,0.275973,0.434292,0.303282,0.434302,0.327724,0.471074,0.297781,0.464971,0.335887,0.45121,0.349681,0.445051,0.338701,0.437397,0.333207,0.41284,0.36332,0.388286,0.406961,0.45121,0.344221,0.435839,0.385054,0.420537,0.428732,0.457314,0.281432,0.461883,0.286833,0.451183,0.273337,0.468058,0.281372,0.411285,0.450543,0.417398,0.453284,0.418971,0.428685,0.383692,0.431477,0.380607,0.423231,0.386754,0.409653,right
0.423615,0.243164,0.422038,0.251415,0.411327,0.248778,0.400606,0.273215,0.402073,0.281409,0.432781,0.251521,0.428168,0.281433,0.414387,0.297755,0.409728,0.286859,0.403632,0.281431,0.382154,0.297804,0.351519,0.335962,0.412829,0.28966,0.399005,0.314206,0.388276,0.354992,0.423499,0.235061,0.426623,0.237839,0.418985,0.229686,0.432819,0.235068,0.385269,0.371468,0.386753,0.379638,0.385277,0.357802,0.349973,0.355006,0.346886,0.346899,0.349927,0.335966,right
0.395919,0.278725,0.389874,0.275911,0.37601,0.265011,0.363731,0.284196,0.362267,0.308669,0.405154,0.286793,0.400603,0.316949,0.394383,0.344097,0.37605,0.311426,0.369919,0.303276,0.348415,0.335949,0.313113,0.368733,0.383716,0.316937,0.366813,0.352386,0.353014,0.379558,0.391395,0.27319,0.398978,0.27589,0.385263,0.265036,0.405146,0.26772,0.35001,0.398762,0.35607,0.398777,0.34995,0.376883,0.311629,0.395923,0.307001,0.385144,0.307025,0.36876,right
0.380622,0.338603,0.379094,0.33323,0.365296,0.325031,0.356059,0.352309,0.359156,0.357781,0.388298,0.344102,0.386782,0.376914,0.380615,0.395971,0.368348,0.355056,0.360714,0.349626,0.345322,0.385121,0.305497,0.431454,0.372968,0.365947,0.36073,0.401365,0.348442,0.436925,0.37907,0.333263,0.383713,0.335966,0.372928,0.322311,0.386789,0.333193,0.352988,0.464182,0.356043,0.461462,0.342289,0.436925,0.311563,0.461466,0.305455,0.456033,0.297836,0.431499,right
0.518623,0.486086,0.51869,0.505162,0.497224,0.518672,0.481835,0.570533,0.471178,0.619723,0.538614,0.491497,0.558594,0.529576,0.560067,0.559603,0.529386,0.578775,0.518622,0.586959,0.537043,0.603265,0.560066,0.649748,0.540163,0.573243,0.566243,0.603293,0.599916,0.649663,0.512504,0.480561,0.521678,0.475176,0.506357,0.480608,0.527856,0.472346,0.610682,0.655172,0.61072,0.647014,0.60145,0.660529,0.573853,0.660574,0.566207,0.663338,0.563109,0.655156,left
0.543217,0.502424,0.549339,0.513293,0.529399,0.529625,0.517127,0.589669,0.509464,0.644268,0.569264,0.499575,0.593858,0.524265,0.596885,0.562398,0.567728,0.578666,0.55397,0.584164,0.564701,0.595163,0.604562,0.660636,0.580048,0.573217,0.609131,0.619712,0.656674,0.663407,0.537105,0.496922,0.546256,0.491516,0.532491,0.496909,0.55545,0.485967,0.670532,0.677016,0.672062,0.666131,0.658225,0.671491,0.615257,0.671465,0.609172,0.674277,0.609175,0.665943,left
0.546223,0.557016,0.553953,0.567758,0.533972,0.584132,0.521737,0.644128,0.518632,0.698773,0.573865,0.551375,0.606059,0.570488,0.613766,0.611449,0.583042,0.625123,0.569328,0.633269,0.566236,0.646977,0.615301,0.709743,0.595322,0.619583,0.621402,0.67694,0.675079,0.72055,0.540163,0.554098,0.547853,0.548749,0.53398,0.551392,0.558577,0.537876,0.672068,0.73969,0.679668,0.731551,0.68127,0.720598,0.609191,0.731467,0.607614,0.728805,0.62446,0.712486,left
0.583104,0.450538,0.595352,0.455963,0.581541,0.466983,0.57544,0.521417,0.569223,0.573335,0.609179,0.445154,0.630637,0.472352,0.622934,0.507784,0.624533,0.505095,0.616778,0.507844,0.604549,0.535182,0.638307,0.589584,0.633715,0.499709,0.633728,0.551502,0.672072,0.581541,0.580058,0.445123,0.586152,0.444994,0.57847,0.442397,0.5953,0.436828,0.675116,0.597846,0.679709,0.592347,0.678209,0.584166,0.625995,0.608704,0.624537,0.600651,0.645951,0.592397,left
0.584587,0.41775,0.593792,0.423367,0.580041,0.426089,0.573876,0.466935,0.563168,0.502431,0.606039,0.423196,0.616866,0.455953,0.618312,0.485959,0.612215,0.46416,0.60304,0.461446,0.583084,0.488734,0.593774,0.562414,0.619929,0.46683,0.604514,0.515943,0.626043,0.565103,0.581575,0.409702,0.587653,0.40958,0.576981,0.409565,0.593856,0.4042,0.613748,0.576051,0.618356,0.578697,0.633669,0.573185,0.576912,0.576091,0.576954,0.573234,0.598407,0.573206,middle
0.56164,0.423197,0.570792,0.431465,0.557029,0.428799,0.540171,0.447758,0.523302,0.469694,0.583104,0.431494,0.599958,0.466857,0.595362,0.502355,0.583135,0.477897,0.575443,0.475182,0.555437,0.518802,0.555486,0.584186,0.59224,0.480547,0.558564,0.513255,0.557014,0.584283,0.560042,0.417825,0.566212,0.417773,0.557043,0.417777,0.572403,0.415042,0.537039,0.592318,0.543195,0.597756,0.563126,0.595195,0.53863,0.589729,0.53861,0.586927,0.566217,0.595116,middle
0.549325,0.428686,0.555453,0.428745,0.541708,0.417748,0.521781,0.417724,0.501776,0.431384,0.567731,0.442317,0.58003,0.475078,0.579995,0.513292,0.55859,0.469558,0.552384,0.464157,0.530966,0.491526,0.514064,0.526944,0.567701,0.472438,0.538595,0.488657,0.517135,0.532344,0.546317,0.423215,0.553903,0.423321,0.543185,0.415018,0.560112,0.4232,0.498746,0.529563,0.504844,0.535073,0.51864,0.540562,0.506371,0.529607,0.506402,0.526875,0.510993,0.532426,right
0.534031,0.354999,0.53399,0.363236,0.521725,0.355075,0.504889,0.36596,0.492546,0.387887,0.546277,0.371392,0.555516,0.401485,0.550871,0.431507,0.520238,0.406882,0.514067,0.401399,0.492603,0.426072,0.46192,0.447885,0.527846,0.415032,0.501811,0.439697,0.46651,0.453216,0.532488,0.346946,0.537097,0.349654,0.529433,0.344103,0.54171,0.352248,0.455805,0.450529,0.45886,0.456033,0.460358,0.4478,0.454229,0.453289,0.452703,0.445108,0.457324,0.4478,right
0.566241,0.336088,0.560101,0.355098,0.550893,0.352255,0.54171,0.371486,0.544711,0.379673,0.569337,0.357843,0.570869,0.387843,0.56622,0.393232,0.549374,0.398779,0.544723,0.398644,0.529399,0.40694,0.507961,0.423232,0.55548,0.401522,0.540158,0.41513,0.51561,0.423274,0.564682,0.333262,0.56922,0.335864,0.560083,0.333202,0.570759,0.335972,0.511006,0.431498,0.51101,0.436917,0.512573,0.417789,0.506382,0.428783,0.50177,0.425949,0.506415,0.420479,right
0.575443,0.319584,0.573907,0.335869,0.56157,0.330423,0.546323,0.333254,0.540137,0.349549,0.587674,0.338731,0.59839,0.360442,0.604521,0.379668,0.567739,0.376871,0.560048,0.371511,0.553914,0.387826,0.530955,0.404186,0.575404,0.379639,0.564707,0.390593,0.538584,0.406963,0.57385,0.314187,0.579982,0.316792,0.569324,0.314125,0.583112,0.316916,0.529415,0.412345,0.530942,0.415033,0.534021,0.404196,0.524831,0.407003,0.523253,0.40414,0.527865,0.404112,right
0.527826,0.325116,0.523257,0.330471,0.510968,0.327821,0.492554,0.333328,0.480352,0.349553,0.537046,0.330578,0.552416,0.34416,0.563181,0.360598,0.514094,0.37696,0.507876,0.374187,0.514027,0.393201,0.491079,0.423217,0.521762,0.379621,0.540157,0.382386,0.521745,0.420482,0.523316,0.319627,0.53088,0.319631,0.520139,0.31694,0.533996,0.316873,0.52938,0.436893,0.527882,0.434121,0.515622,0.420491,0.492581,0.436859,0.487968,0.431428,0.487998,0.423207,right
0.481845,0.360539,0.477262,0.365913,0.466509,0.368682,0.446603,0.382469,0.43737,0.412289,0.489548,0.36049,0.503343,0.368743,0.515556,0.382435,0.474161,0.412308,0.466499,0.41236,0.478811,0.428708,0.460373,0.48319,0.48189,0.409652,0.500275,0.426065,0.491063,0.486034,0.478766,0.357759,0.483372,0.35514,0.47262,0.355092,0.486495,0.349596,0.50331,0.505019,0.503298,0.499629,0.484945,0.491377,0.471128,0.496897,0.464948,0.496863,0.454282,0.485986,middle
0.478822,0.426022,0.474191,0.431535,0.463466,0.436864,0.44966,0.46413,0.448068,0.494262,0.484977,0.428679,0.49724,0.439569,0.507935,0.455981,0.47418,0.477783,0.468016,0.480604,0.480311,0.507753,0.487957,0.554102,0.481857,0.472444,0.497195,0.502451,0.510997,0.540639,0.475729,0.423212,0.481797,0.423182,0.471081,0.420552,0.483425,0.417731,0.518672,0.551516,0.52169,0.548706,0.509466,0.54875,0.500237,0.562408,0.492611,0.565175,0.486487,0.55687,middle
0.500281,0.505017,0.500311,0.513343,0.491028,0.518737,0.481804,0.548653,0.475759,0.578738,0.511041,0.507911,0.521721,0.52415,0.520241,0.540507,0.509416,0.551456,0.501806,0.554229,0.514097,0.581446,0.527894,0.611497,0.51556,0.546044,0.530884,0.570626,0.550906,0.595142,0.497236,0.499679,0.503293,0.496998,0.49417,0.499716,0.506423,0.496879,0.558522,0.600658,0.560053,0.595192,0.550894,0.597848,0.537091,0.619556,0.53244,0.622314,0.529428,0.61153,middle
0.514069,0.556882,0.518669,0.565065,0.509496,0.570604,0.506366,0.592386,0.504863,0.605986,0.526323,0.557032,0.537068,0.565169,0.537063,0.581429,0.529379,0.597783,0.523289,0.60055,0.535565,0.622461,0.546207,0.644124,0.533954,0.592409,0.546254,0.616934,0.573891,0.636029,0.511051,0.554232,0.515598,0.554122,0.51096,0.556865,0.520156,0.551365,0.580005,0.64962,0.581527,0.644218,0.576934,0.638679,0.546247,0.652354,0.544726,0.652426,0.546268,0.644204,left
0.524802,0.540596,0.529416,0.548799,0.518638,0.554256,0.50794,0.578766,0.506369,0.611466,0.538621,0.543217,0.549381,0.554101,0.550873,0.567817,0.538649,0.581463,0.532525,0.586884,0.546267,0.608835,0.558497,0.638728,0.544788,0.576093,0.557033,0.600615,0.586112,0.61973,0.521771,0.537873,0.526353,0.535183,0.520195,0.537932,0.530978,0.535006,0.59077,0.638696,0.593767,0.630613,0.587716,0.619674,0.560051,0.646962,0.556988,0.646993,0.558595,0.638764,left
0.54473,0.513323,0.54779,0.516079,0.540106,0.52415,0.532475,0.548756,0.530903,0.578715,0.555486,0.513246,0.566225,0.524236,0.566169,0.535164,0.560132,0.548724,0.556969,0.551512,0.567781,0.581435,0.579991,0.600671,0.566231,0.543302,0.578434,0.573353,0.603053,0.597754,0.543178,0.51065,0.5448,0.510538,0.541663,0.510521,0.549318,0.507746,0.603003,0.611414,0.606136,0.605977,0.606116,0.597804,0.58152,0.614173,0.578454,0.614187,0.581578,0.60322,left
0.576953,0.510455,0.581562,0.516058,0.572341,0.526892,0.570772,0.551445,0.57085,0.575977,0.590772,0.510502,0.601513,0.516017,0.604509,0.535189,0.593764,0.54607,0.587645,0.551471,0.592299,0.567871,0.607575,0.589697,0.598395,0.540611,0.60919,0.567877,0.63368,0.595113,0.573855,0.507784,0.57848,0.505093,0.570877,0.507811,0.581606,0.502332,0.636739,0.603267,0.639788,0.597888,0.636741,0.595169,0.607642,0.600607,0.606066,0.600571,0.6092,0.589706,left
0.606117,0.526863,0.613769,0.53236,0.606122,0.537757,0.602981,0.562391,0.596851,0.592396,0.621447,0.529621,0.633746,0.540608,0.635247,0.562336,0.629123,0.554152,0.622932,0.55688,0.616845,0.578801,0.633697,0.606093,0.633755,0.548812,0.64442,0.592404,0.67204,0.616863,0.606061,0.521445,0.6076,0.521443,0.604553,0.518809,0.610721,0.518735,0.670522,0.625116,0.675071,0.622329,0.678134,0.616809,0.63219,0.622343,0.630655,0.619709,0.638274,0.608782,left
0.599947,0.532352,0.60757,0.540561,0.598395,0.548713,0.590793,0.578688,0.583037,0.608774,0.615324,0.535125,0.629053,0.545963,0.626012,0.565102,0.618351,0.576035,0.612218,0.578692,0.606084,0.592442,0.619946,0.625216,0.623007,0.573341,0.627542,0.614123,0.655201,0.636089,0.598388,0.529658,0.601513,0.529543,0.59538,0.529592,0.606123,0.526864,0.659763,0.641566,0.661295,0.638817,0.656728,0.638745,0.619863,0.638781,0.618336,0.638725,0.624459,0.630592,left
0.560077,0.529597,0.567708,0.535004,0.556966,0.535198,0.544788,0.559638,0.533984,0.584238,0.576923,0.532317,0.592268,0.535165,0.596841,0.554196,0.576952,0.570543,0.570801,0.57053,0.556962,0.595135,0.569244,0.638791,0.583043,0.570515,0.572406,0.61413,0.596844,0.644171,0.558557,0.524148,0.563107,0.524142,0.557006,0.521432,0.569239,0.521515,0.590769,0.655097,0.595351,0.652421,0.602988,0.644208,0.55853,0.652346,0.55856,0.646911,0.572386,0.644147,middle
0.52637,0.516005,0.532496,0.516109,0.520211,0.518677,0.50794,0.540582,0.494158,0.562376,0.544793,0.518675,0.561581,0.535018,0.569299,0.556904,0.535576,0.556834,0.529425,0.556835,0.514072,0.567901,0.510956,0.622427,0.543232,0.556828,0.53397,0.575951,0.535583,0.622428,0.524796,0.510654,0.530882,0.513188,0.521751,0.507765,0.535588,0.510486,0.524817,0.63064,0.52944,0.635954,0.538648,0.627788,0.498746,0.633264,0.498758,0.625216,0.514042,0.627869,middle
0.527845,0.395946,0.529365,0.395965,0.517103,0.387755,0.498758,0.401396,0.487979,0.417816,0.541635,0.401471,0.552388,0.426044,0.555487,0.466881,0.521766,0.428801,0.515586,0.426077,0.503291,0.455988,0.448094,0.480591,0.529425,0.434135,0.511013,0.461391,0.498717,0.472362,0.524843,0.387855,0.530969,0.390545,0.52177,0.38238,0.535575,0.390491,0.494103,0.477812,0.492585,0.4778,0.495643,0.461505,0.438953,0.499584,0.437346,0.48878,0.441974,0.483206,right
0.544736,0.363193,0.544788,0.366017,0.533978,0.357807,0.51865,0.368701,0.509426,0.385054,0.557051,0.374204,0.572307,0.393236,0.569273,0.425986,0.530971,0.398685,0.524768,0.390566,0.498706,0.417884,0.472657,0.442411,0.538621,0.404178,0.518641,0.431379,0.497247,0.466881,0.543203,0.357812,0.54777,0.360465,0.54163,0.352366,0.553929,0.357897,0.495625,0.475073,0.498716,0.477856,0.495646,0.461451,0.463457,0.469653,0.460394,0.461462,0.472657,0.439628,right
0.595339,0.363303,0.592328,0.363249,0.581543,0.357838,0.56922,0.374156,0.563165,0.393182,0.60306,0.371373,0.61373,0.393229,0.61379,0.420608,0.579994,0.387886,0.572373,0.385014,0.552436,0.42045,0.521686,0.436832,0.586145,0.396038,0.580027,0.42333,0.555421,0.447829,0.593834,0.357893,0.596951,0.360605,0.590714,0.354998,0.603001,0.360519,0.553937,0.469659,0.556945,0.469614,0.547854,0.445115,0.518681,0.458697,0.514093,0.450483,0.518629,0.434151,right
0.626045,0.355026,0.621427,0.35501,0.612235,0.349567,0.601484,0.360601,0.596866,0.385036,0.630634,0.357883,0.639822,0.382372,0.641412,0.41785,0.609161,0.376959,0.604518,0.374124,0.590727,0.409585,0.560041,0.439666,0.616798,0.382329,0.619855,0.404173,0.596841,0.439622,0.624484,0.349571,0.629073,0.3523,0.619913,0.344199,0.632102,0.352378,0.602993,0.458749,0.603027,0.455952,0.589221,0.442276,0.564691,0.456075,0.560047,0.453223,0.555463,0.439582,right
0.607559,0.341375,0.604571,0.341386,0.595338,0.341399,0.58618,0.357705,0.576964,0.374121,0.613731,0.341399,0.624499,0.363307,0.629045,0.395996,0.592327,0.365985,0.58467,0.363334,0.589208,0.401491,0.567701,0.442291,0.598465,0.366069,0.613744,0.387779,0.595405,0.434212,0.606058,0.336086,0.607686,0.338698,0.60302,0.335961,0.610729,0.338723,0.603047,0.455942,0.604508,0.45052,0.590772,0.436911,0.573842,0.456044,0.567782,0.45331,0.56164,0.442418,middle
0.610651,0.379603,0.607641,0.379634,0.595398,0.382361,0.581541,0.406831,0.578488,0.43422,0.619888,0.376914,0.632146,0.390576,0.638315,0.417852,0.607601,0.412317,0.599948,0.412433,0.606151,0.434179,0.607629,0.477847,0.615264,0.409609,0.62448,0.434166,0.629132,0.477789,0.607643,0.376797,0.612188,0.376813,0.60454,0.374109,0.615317,0.368752,0.636762,0.491447,0.639791,0.488647,0.627516,0.483247,0.618306,0.49142,0.610697,0.491418,0.606122,0.483282,middle
0.607645,0.442411,0.604544,0.439684,0.592313,0.44778,0.58149,0.475134,0.579968,0.510499,0.615315,0.428753,0.629136,0.439545,0.641362,0.461409,0.612215,0.480581,0.606041,0.486048,0.619845,0.516008,0.632153,0.546085,0.618412,0.475024,0.63222,0.502333,0.652109,0.526995,0.606061,0.439553,0.609142,0.436961,0.599996,0.434229,0.613724,0.42865,0.658213,0.537829,0.659764,0.532284,0.650554,0.52966,0.639825,0.559719,0.633719,0.562352,0.633702,0.546045,middle
0.599967,0.439692,0.599983,0.442318,0.592265,0.447717,0.581583,0.464096,0.584673,0.48593,0.609168,0.436828,0.622994,0.445073,0.622966,0.466816,0.612201,0.477805,0.606109,0.483202,0.615324,0.513229,0.63067,0.53518,0.618322,0.472347,0.629054,0.50779,0.653639,0.526887,0.596953,0.436922,0.60148,0.434234,0.595393,0.434243,0.604552,0.431416,0.653671,0.540524,0.658251,0.532426,0.655189,0.526853,0.630655,0.554192,0.629045,0.551512,0.633731,0.535097,left
